ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
50,Vermont,VT,50021,Rutland County,50021962600,Census Tract 9626; Rutland County; Vermont,18.028043310574,2375,314,1112,124,1034,135,479,171,17,22,434,135,87,56,118,61,499,182,491,148,376,84,66,53,4,39,66,443,14,15,49,32,70,54,42,36,0,10,20.2,6.7,1.4,1.8,42.0,11.8,5.1,3.5,5.0,2.6,21.0,7.0,20.7,4.9,15.8,4.0,6.3,5.1,0.2,1.7,2.8,18.6,1.3,1.3,4.4,3.0,6.8,5.1,4.1,3.5,0.0,0.4,0.6702,0.1623,0.9476,0.4398,0.6859,2.9058,0.6387,0.466,0.7487,0.6545,0.733,0.5707,3.1729,0.8901,0.0733,0.0733,0.0733,0.4293,0.4241,0.9738,0.4712,0.0,2.2984,0.4764,8.4504,0.6649,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1611,182,64,8,10,7,14,0,10,0,10,0,10,46,31,5,10,17.6,6.2,0.3,0.4,0.3,0.6,0.0,0.9,0.0,0.9,0.0,0.9,1.9,1.3,0.2,0.4
50,Vermont,VT,50021,Rutland County,50021962700,Census Tract 9627; Rutland County; Vermont,19.05537308742,3928,32,1819,155,1593,137,475,173,78,52,342,110,90,48,80,85,946,163,597,106,421,124,52,36,14,44,145,117,170,95,9,14,129,86,126,74,13,10,12.1,4.4,4.1,2.7,21.5,6.7,3.0,1.6,2.0,2.2,24.1,4.1,15.2,2.7,10.7,3.2,3.2,2.2,0.4,1.2,3.7,3.0,9.3,5.2,0.5,0.8,8.1,5.4,7.9,4.6,0.3,0.3,0.2827,0.6545,0.2513,0.2094,0.1361,1.534,0.1623,0.7016,0.1885,0.1885,0.3613,0.7225,2.1624,0.3351,0.1675,0.1675,0.1675,0.7958,0.1099,0.9843,0.7487,0.4136,3.0523,0.7853,6.9162,0.3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4602,147,80,2,4,25,35,83,102,0,10,0,10,35,39,0,10,9.2,4.9,0.1,0.1,0.6,0.9,2.1,2.6,0.0,0.6,0.0,0.6,0.9,1.0,0.0,0.6
50,Vermont,VT,50021,Rutland County,50021962800,Census Tract 9628; Rutland County; Vermont,135.351180051282,3136,272,3944,151,1186,90,361,104,51,28,275,66,75,32,112,52,682,84,700,166,337,83,17,14,39,63,350,376,1348,165,58,28,34,26,16,9,100,7,11.6,3.2,3.3,1.8,23.2,5.3,3.3,1.5,3.6,1.5,21.7,3.1,22.3,3.8,10.8,2.8,1.5,1.2,1.3,2.1,11.2,12.0,34.1,4.0,1.5,0.7,2.8,2.2,1.3,0.7,3.2,0.4,0.2618,0.4974,0.3351,0.2461,0.4503,1.7907,0.2408,0.5079,0.8796,0.2199,0.1047,0.9215,2.6336,0.6335,0.7906,0.7906,0.7906,0.9791,0.2251,0.801,0.1204,0.7853,2.9109,0.7382,8.1258,0.5864,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,4614,124,43,64,48,101,70,53,47,0,10,0,10,124,78,8,8,10.5,3.7,2.0,1.5,3.2,2.2,1.7,1.5,0.0,0.7,0.0,0.7,4.0,2.4,0.3,0.3
50,Vermont,VT,50021,Rutland County,50021963000,Census Tract 9630; Rutland County; Vermont,1.776539086134,4498,547,2168,225,1947,201,758,265,46,44,410,164,120,87,225,157,1193,242,852,324,501,169,85,75,95,84,336,774,221,125,0,10,117,96,75,58,26,6,17.0,5.6,2.0,2.0,21.1,8.1,3.6,2.6,5.0,3.5,26.5,5.2,18.9,5.9,11.2,4.1,4.3,3.8,2.2,2.0,7.5,17.2,10.2,5.7,0.0,1.0,6.0,4.9,3.9,2.9,0.6,0.1,0.4869,0.2356,0.2461,0.2827,0.6859,1.9372,0.3037,0.8377,0.5497,0.2461,0.5131,0.9686,3.1152,0.8796,0.5759,0.5759,0.5759,0.8272,0.0,0.9686,0.4555,0.4921,2.7434,0.6754,8.3717,0.6387,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,4665,205,128,10,16,77,72,141,103,0,10,0,10,108,94,0,10,10.5,6.1,0.2,0.4,1.7,1.6,3.1,2.4,0.0,0.5,0.0,0.5,2.4,2.1,0.0,0.5
50,Vermont,VT,50021,Rutland County,50021963100,Census Tract 9631; Rutland County; Vermont,0.523786745404,3564,349,2140,187,1794,204,969,306,270,143,778,236,295,93,173,107,657,137,495,179,787,229,104,76,26,50,414,487,233,122,42,29,160,88,386,162,203,20,28.3,8.5,12.5,6.2,43.4,12.2,10.4,3.3,5.0,3.0,18.4,3.6,13.9,4.6,23.0,6.0,5.8,4.2,0.7,1.4,11.6,13.6,10.9,5.6,2.0,1.4,8.9,4.8,21.5,8.5,5.7,0.1,0.8796,0.9843,0.9634,0.8901,0.6859,4.4033,0.9948,0.3351,0.1361,0.9372,0.7068,0.8377,2.9529,0.8377,0.822,0.822,0.822,0.8325,0.2618,0.9948,0.9895,0.8796,3.9582,0.9895,12.1364,1.0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,2,5,4655,366,161,34,34,181,117,17,29,0,10,0,10,182,92,0,10,20.4,8.3,1.0,0.9,5.1,3.1,0.5,0.8,0.0,0.6,0.0,0.6,5.1,2.6,0.0,0.6
50,Vermont,VT,50021,Rutland County,50021963200,Census Tract 9632; Rutland County; Vermont,2.315913541482,2667,410,1496,159,1285,180,584,228,122,80,548,172,169,79,172,123,609,128,227,146,433,127,46,44,0,40,138,577,0,14,57,52,26,40,191,107,148,10,22.7,8.1,8.3,5.4,42.6,12.0,7.4,3.7,6.7,4.6,22.8,4.5,8.5,5.0,16.8,4.1,3.6,3.4,0.0,1.5,5.2,21.6,0.0,0.9,3.8,3.4,2.0,3.1,14.9,8.2,5.5,0.9,0.7539,0.9162,0.9581,0.733,0.8639,4.2251,0.9843,0.6178,0.0262,0.7539,0.4555,0.0,1.8534,0.2199,0.2827,0.2827,0.2827,0.0,0.4031,0.6806,0.911,0.8639,2.8586,0.7173,9.2198,0.7906,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3867,193,106,7,11,72,66,15,25,3,9,0,10,39,31,2,9,15.0,8.5,0.3,0.4,2.7,2.5,0.6,0.9,0.1,0.3,0.0,0.8,1.5,1.1,0.1,0.4
50,Vermont,VT,50021,Rutland County,50021963300,Census Tract 9633; Rutland County; Vermont,2.93674200526,5090,602,2744,248,2544,263,1137,331,72,63,890,240,461,212,103,86,1602,319,683,350,963,264,142,106,0,56,115,853,407,178,100,83,115,99,329,191,373,35,23.9,6.3,2.9,2.6,35.0,8.7,11.4,5.3,2.2,1.8,31.5,6.0,13.4,6.1,20.1,5.9,5.6,4.1,0.0,1.1,2.3,16.8,14.9,6.3,3.6,3.0,4.5,3.9,12.9,7.3,7.3,1.1,0.801,0.4084,0.8325,0.9162,0.1623,3.1204,0.7382,0.9581,0.1204,0.8953,0.6702,0.0,2.644,0.644,0.0471,0.0471,0.0471,0.8901,0.377,0.9215,0.8848,0.9058,3.9792,1.0,9.7907,0.8482,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,2,4,9575,622,239,43,43,5,29,0,14,0,14,0,14,67,53,0,14,24.4,8.3,0.8,0.9,0.1,0.6,0.0,0.4,0.0,0.4,0.0,0.4,1.3,1.0,0.0,0.4
50,Vermont,VT,50021,Rutland County,50021963400,Census Tract 9634; Rutland County; Vermont,31.286553171068,2592,323,1063,94,1027,102,264,115,59,51,285,92,85,38,301,133,643,153,406,124,549,118,33,28,0,40,89,454,0,14,165,71,26,30,88,55,0,10,10.2,4.3,4.6,3.7,27.8,8.5,4.3,2.1,11.6,4.7,24.8,4.7,15.7,3.8,21.2,4.3,3.2,2.7,0.0,1.6,3.4,17.5,0.0,1.3,15.5,6.6,2.5,2.9,8.6,5.2,0.0,0.4,0.2147,0.7435,0.5969,0.3613,0.9895,2.9059,0.644,0.7539,0.2356,0.9162,0.3613,0.0,2.267,0.4136,0.1257,0.1257,0.1257,0.0,0.9267,0.7435,0.7801,0.0,2.4503,0.534,7.7489,0.5131,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,2676,143,69,18,20,5,11,11,16,0,10,0,10,55,51,0,10,13.9,6.6,0.7,0.8,0.2,0.4,0.4,0.6,0.0,0.9,0.0,0.9,2.1,2.0,0.0,0.9
50,Vermont,VT,50021,Rutland County,50021963500,Census Tract 9635; Rutland County; Vermont,73.553487761174,1871,213,1009,110,782,99,399,111,9,6,210,56,89,50,60,29,397,60,382,98,262,55,25,16,1,38,100,300,0,14,94,31,5,3,19,13,0,10,21.4,5.4,1.0,0.7,26.9,6.3,6.5,3.4,3.2,1.5,21.2,3.6,20.4,3.9,14.0,3.0,3.2,2.0,0.1,2.2,5.3,16.0,0.0,1.4,9.3,3.1,0.7,0.4,2.4,1.7,0.0,0.5,0.7016,0.1204,0.534,0.5969,0.3613,2.3142,0.4031,0.4817,0.7225,0.4764,0.3613,0.4712,2.5131,0.5497,0.288,0.288,0.288,0.0,0.7749,0.4293,0.2461,0.0,1.4503,0.1518,6.5656,0.2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,116,38,9,12,48,48,10,12,0,10,0,10,23,13,10,9,14.8,4.7,0.5,0.7,2.6,2.5,0.5,0.6,0.0,1.2,0.0,1.2,1.2,0.7,0.5,0.5
50,Vermont,VT,50021,Rutland County,50021963600,Census Tract 9636; Rutland County; Vermont,38.941845787817996,4457,30,2452,234,1742,191,916,290,61,51,686,197,228,116,180,141,914,178,681,191,1073,221,99,90,0,40,247,119,32,29,261,106,20,24,98,81,805,28,24.7,7.8,3.2,2.5,39.4,10.5,8.0,4.1,4.0,3.1,20.5,4.0,15.3,4.3,24.1,4.9,5.7,5.1,0.0,0.9,5.5,2.7,1.3,1.2,10.6,4.4,1.2,1.4,5.6,4.5,18.1,0.6,0.822,0.4764,0.9215,0.801,0.534,3.5549,0.8901,0.4293,0.2094,0.9424,0.6911,0.0,2.2722,0.4241,0.3037,0.3037,0.3037,0.4293,0.8325,0.5445,0.6073,0.9634,3.377,0.9005,9.5078,0.8272,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,5730,449,161,52,34,109,81,5,10,0,10,0,10,79,51,2,5,25.8,8.4,1.2,0.8,2.4,1.8,0.1,0.2,0.0,0.5,0.0,0.5,1.8,1.2,0.0,0.1
50,Vermont,VT,50021,Rutland County,50021963700,Census Tract 9637; Rutland County; Vermont,17.50860214318,2733,17,1173,110,995,86,576,179,52,37,291,82,144,64,218,91,405,67,614,90,440,91,44,36,0,40,168,111,22,26,77,38,27,30,40,25,0,10,21.4,6.6,3.6,2.6,29.2,7.8,7.6,3.4,8.0,3.3,14.8,2.5,22.5,3.3,16.1,3.3,4.4,3.6,0.0,1.5,6.1,4.1,1.9,2.2,6.6,3.2,2.7,3.0,4.0,2.4,0.0,0.4,0.7016,0.5654,0.6649,0.7696,0.9319,3.6334,0.9058,0.1675,0.8901,0.6806,0.5393,0.0,2.2775,0.4346,0.3717,0.3717,0.3717,0.4921,0.555,0.7749,0.4607,0.0,2.2827,0.466,8.5653,0.712,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2492,204,77,2,4,0,10,0,10,0,10,0,10,166,106,0,10,20.5,7.2,0.1,0.1,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8,6.1,3.9,0.0,0.8
50,Vermont,VT,50021,Rutland County,50021963800,Census Tract 9638; Rutland County; Vermont,64.900484024202,3950,165,2296,207,1528,164,481,166,113,46,302,78,174,80,167,74,896,162,510,92,542,111,43,30,0,40,274,234,43,32,198,89,50,34,98,57,298,19,13.2,4.5,5.7,2.3,19.8,4.6,6.2,2.9,4.2,1.9,22.7,3.8,12.9,2.3,13.7,2.8,2.8,1.9,0.0,1.1,6.9,5.9,1.9,1.4,8.6,3.8,3.3,2.2,6.4,3.7,7.5,0.4,0.3403,0.8429,0.1832,0.5445,0.5707,2.4816,0.4503,0.6126,0.0838,0.4607,0.2932,0.0,1.4503,0.0995,0.4712,0.4712,0.4712,0.4921,0.712,0.8639,0.6649,0.9162,3.6491,0.9634,8.0522,0.5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3038,349,104,32,38,77,55,13,31,0,10,0,10,152,91,0,10,22.8,6.6,0.8,0.9,1.9,1.4,0.3,0.8,0.0,0.6,0.0,0.6,3.8,2.3,0.0,0.6
50,Vermont,VT,50021,Rutland County,50021964000,Census Tract 9640; Rutland County; Vermont,91.604897192584,3757,431,2102,133,1374,113,844,222,176,122,327,74,233,70,40,28,820,129,856,200,628,171,32,23,0,40,207,610,25,26,88,38,0,14,26,18,60,4,22.5,5.3,9.6,6.2,23.8,5.0,8.6,2.5,1.1,0.7,21.8,3.9,22.8,3.4,16.7,3.9,2.3,1.7,0.0,1.1,5.5,16.2,1.2,1.2,4.2,1.9,0.0,1.0,1.9,1.3,1.6,0.2,0.7435,0.9476,0.3717,0.822,0.0785,2.9633,0.6754,0.5236,0.9058,0.7487,0.2408,0.0,2.4189,0.5026,0.3037,0.3037,0.3037,0.4084,0.4136,0.0,0.1937,0.6597,1.6754,0.2199,7.3613,0.4293,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1765,195,81,0,10,65,45,39,54,0,10,0,10,103,76,0,10,14.2,5.3,0.0,0.6,1.7,1.2,1.0,1.4,0.0,0.6,0.0,0.6,2.7,2.0,0.0,0.6
50,Vermont,VT,50021,Rutland County,50021964200,Census Tract 9642; Rutland County; Vermont,85.652392388438,1414,223,844,102,603,92,330,131,23,18,215,75,69,27,34,21,453,94,269,92,172,48,9,7,4,39,40,313,0,14,129,42,16,25,24,15,7,2,23.4,8.5,3.4,2.6,35.7,11.2,6.5,2.4,2.4,1.4,32.0,6.7,19.0,5.2,12.2,3.0,1.5,1.1,0.3,2.9,2.8,22.1,0.0,1.7,15.3,4.7,2.7,4.1,4.0,2.4,0.5,0.1,0.7749,0.5236,0.8639,0.5969,0.1832,2.9425,0.6649,0.9791,0.555,0.3246,0.1047,0.6492,2.6126,0.6073,0.0733,0.0733,0.0733,0.0,0.9162,0.7749,0.4607,0.4764,2.6282,0.6126,8.2566,0.6073,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,768,123,55,0,10,0,10,4,5,0,10,0,10,36,24,0,10,20.4,8.0,0.0,1.6,0.0,1.6,0.3,0.4,0.0,1.6,0.0,1.6,2.5,1.7,0.0,1.6
50,Vermont,VT,50021,Rutland County,50021964300,Census Tract 9643; Rutland County; Vermont,42.843637000712,1365,249,766,85,557,85,274,93,21,15,201,70,86,31,42,22,406,80,259,107,126,49,12,13,22,45,221,331,3,11,39,24,0,14,24,13,0,10,20.2,5.8,3.2,2.4,36.1,11.3,8.6,3.2,3.1,1.6,29.7,7.5,19.0,6.0,9.2,3.8,2.2,2.3,1.7,3.4,16.2,24.1,0.4,1.4,5.1,3.1,0.0,2.5,4.3,2.3,0.0,0.7,0.6702,0.4764,0.8848,0.822,0.3403,3.1937,0.7906,0.911,0.555,0.1204,0.2251,0.9424,2.7539,0.733,0.9319,0.9319,0.9319,0.3141,0.4869,0.0,0.4817,0.0,1.2827,0.089,8.1622,0.5916,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,3,839,114,51,13,15,109,100,9,13,0,10,0,10,82,48,8,11,20.5,8.4,1.0,1.1,8.0,6.7,0.7,0.9,0.0,1.6,0.0,1.6,6.0,3.6,0.6,0.8
50,Vermont,VT,50023,Washington County,50023954000,Census Tract 9540; Washington County; Vermont,101.449664212264,4455,405,2078,160,1761,159,1005,286,46,29,604,143,227,111,154,57,908,115,1015,201,658,134,76,33,5,39,332,557,0,14,147,69,82,53,47,26,47,7,22.9,6.2,2.0,1.2,34.3,7.5,7.3,3.4,3.5,1.3,20.4,3.3,22.8,3.1,14.8,2.7,4.3,1.8,0.1,0.9,7.5,12.5,0.0,0.7,7.1,3.2,4.7,3.0,2.7,1.4,1.1,0.1,0.7592,0.2356,0.8063,0.7173,0.4241,2.9425,0.6649,0.4136,0.9058,0.555,0.5131,0.4712,2.8587,0.7958,0.5759,0.5759,0.5759,0.0,0.6021,0.9267,0.288,0.6178,2.4346,0.5288,8.8117,0.7539,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,3253,235,79,35,34,72,44,43,29,0,10,4,7,165,78,13,14,13.3,4.2,0.8,0.8,1.6,1.0,1.0,0.6,0.0,0.5,0.1,0.2,3.7,1.7,0.3,0.3
50,Vermont,VT,50023,Washington County,50023954100,Census Tract 9541; Washington County; Vermont,75.653035533386,2571,304,1558,106,1016,102,292,93,23,21,221,70,112,53,77,41,585,94,574,166,259,69,105,80,1,38,83,425,0,14,142,49,1,10,9,9,0,10,11.4,3.4,1.7,1.5,21.8,6.5,6.2,2.8,3.0,1.5,22.8,4.3,22.3,4.4,10.1,2.7,10.4,7.8,0.0,1.5,3.2,16.5,0.0,0.9,9.1,3.3,0.1,1.0,0.9,0.9,0.0,0.4,0.2513,0.199,0.2775,0.5445,0.3141,1.5864,0.1728,0.6178,0.8796,0.1675,0.9424,0.0,2.6073,0.5969,0.1047,0.1047,0.1047,0.0,0.7696,0.2723,0.0785,0.0,1.1204,0.0576,5.4188,0.1099,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,954,134,56,19,36,23,23,16,16,0,10,0,10,25,37,0,10,13.2,5.5,0.7,1.4,0.9,0.9,0.6,0.6,0.0,0.9,0.0,0.9,1.0,1.4,0.0,0.9
50,Vermont,VT,50023,Washington County,50023954200,Census Tract 9542; Washington County; Vermont,78.046780674334,2887,270,1286,109,1151,118,297,105,71,46,215,46,141,52,155,70,589,109,559,76,295,62,39,25,9,40,77,381,0,14,109,41,34,22,19,12,11,4,10.3,3.5,4.6,2.8,18.7,3.5,6.7,2.3,5.4,2.3,20.4,3.3,19.4,2.1,10.2,2.0,3.4,2.1,0.3,1.4,2.7,13.2,0.0,1.1,8.5,3.2,3.0,1.9,1.7,1.0,0.4,0.1,0.2199,0.7435,0.1466,0.644,0.7801,2.5341,0.5026,0.4136,0.6073,0.1728,0.4084,0.6492,2.2513,0.3979,0.0628,0.0628,0.0628,0.0,0.7016,0.8377,0.1518,0.4346,2.1257,0.4031,6.9739,0.3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,114,54,12,19,20,17,3,4,8,9,0,10,34,24,0,10,9.9,4.4,0.4,0.7,0.7,0.6,0.1,0.1,0.3,0.3,0.0,0.8,1.2,0.8,0.0,0.8
50,Vermont,VT,50023,Washington County,50023954300,Census Tract 9543; Washington County; Vermont,48.15320900158,5333,16,2553,157,2185,132,547,318,66,73,586,201,151,97,208,105,1076,209,1074,184,572,165,120,106,15,60,220,135,228,150,88,76,8,19,190,129,89,10,10.3,6.0,2.4,2.6,26.8,9.1,3.9,2.5,4.0,2.0,20.2,3.9,20.1,3.4,10.9,3.2,5.4,4.8,0.3,1.2,4.1,2.5,8.9,5.8,3.4,2.9,0.4,0.9,8.7,5.9,1.7,0.2,0.2199,0.3246,0.5183,0.3194,0.534,1.9162,0.2932,0.4084,0.6806,0.2251,0.6545,0.6492,2.6178,0.6126,0.2042,0.2042,0.2042,0.7853,0.3717,0.3246,0.7853,0.6754,2.9423,0.7539,7.6805,0.4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,115,85,0,14,32,30,32,52,0,14,0,14,80,79,76,114,5.3,3.8,0.0,0.4,0.6,0.6,0.6,1.0,0.0,0.4,0.0,0.4,1.5,1.5,1.4,2.1
50,Vermont,VT,50023,Washington County,50023954400,Census Tract 9544; Washington County; Vermont,82.681044833122,2984,225,1477,105,1289,108,197,58,57,45,222,66,78,34,63,33,526,64,486,69,276,60,13,10,0,40,170,312,11,13,124,48,0,14,37,27,0,10,6.6,1.9,3.0,2.4,17.2,4.9,3.4,1.4,2.1,1.1,17.6,2.4,16.3,1.9,9.2,1.9,1.0,0.8,0.0,1.4,5.7,10.4,0.7,0.9,8.4,3.2,0.0,1.1,2.9,2.1,0.0,0.3,0.0628,0.445,0.0838,0.2565,0.1518,0.9999,0.0576,0.2827,0.3089,0.1204,0.0681,0.0,0.7801,0.0157,0.3351,0.3351,0.3351,0.3613,0.6911,0.0,0.3089,0.0,1.3613,0.1204,3.4764,0.0209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744,104,39,0,10,40,31,25,16,1,4,0,10,73,33,31,40,8.1,3.0,0.0,0.7,1.3,1.1,0.8,0.5,0.0,0.1,0.0,0.7,2.4,1.1,1.0,1.3
50,Vermont,VT,50023,Washington County,50023954500,Census Tract 9545; Washington County; Vermont,36.040667251676,2859,23,1204,78,1082,68,320,98,28,21,206,59,107,48,22,19,773,91,561,109,392,106,81,69,5,39,273,144,15,20,290,89,7,14,66,46,283,16,12.4,3.8,2.0,1.5,19.0,5.3,4.9,2.2,0.9,0.8,27.0,3.2,19.6,3.8,15.3,4.1,7.5,6.4,0.2,1.5,9.5,5.0,1.2,1.7,24.1,7.0,0.6,1.3,6.1,4.0,9.9,0.6,0.2932,0.2356,0.1518,0.4293,0.0628,1.1727,0.0942,0.8482,0.6335,0.5864,0.8272,0.5707,3.466,0.9581,0.6963,0.6963,0.6963,0.4084,0.9895,0.3874,0.6387,0.9372,3.3612,0.8901,8.6962,0.7382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,7275,121,45,38,40,47,41,19,23,0,10,0,10,158,125,11,18,11.2,4.0,1.3,1.4,1.6,1.4,0.7,0.8,0.0,0.8,0.0,0.8,5.5,4.4,0.4,0.6
50,Vermont,VT,50023,Washington County,50023954600,Census Tract 9546; Washington County; Vermont,3.48958022345,2089,269,1073,145,1006,149,156,86,20,24,168,67,25,29,52,41,410,156,372,76,223,147,33,30,14,45,133,369,64,41,0,10,0,14,75,47,0,10,7.5,4.0,1.4,1.7,16.7,6.2,1.5,1.8,2.5,2.0,19.6,5.9,17.8,3.9,10.7,6.3,3.3,2.9,0.7,2.2,6.4,17.6,5.9,3.7,0.0,2.1,0.0,1.4,7.5,4.4,0.0,0.5,0.0995,0.1623,0.0628,0.0628,0.2042,0.5916,0.0105,0.3979,0.4346,0.1885,0.3874,0.8377,2.2461,0.3874,0.4136,0.4136,0.4136,0.6859,0.0,0.0,0.7277,0.0,1.4136,0.1361,4.6649,0.0628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4120,55,40,0,10,41,41,20,24,0,10,0,10,72,83,0,10,5.5,3.7,0.0,1.1,2.0,2.0,1.0,1.1,0.0,1.1,0.0,1.1,3.4,3.8,0.0,1.1
50,Vermont,VT,50023,Washington County,50023954700,Census Tract 9547; Washington County; Vermont,3.917390505898,1696,287,845,135,721,132,226,79,36,28,140,51,10,13,66,51,508,244,268,56,135,56,17,17,7,40,177,393,62,36,8,13,18,18,87,48,0,10,13.3,4.1,4.5,3.6,19.4,6.1,0.7,0.9,3.9,2.8,30.0,10.7,15.8,3.8,8.0,3.3,2.3,2.3,0.4,2.4,10.4,23.1,7.4,4.1,0.9,1.5,2.4,2.5,12.1,6.3,0.0,0.6,0.3508,0.7225,0.1623,0.0262,0.5079,1.7697,0.2304,0.9215,0.2513,0.0628,0.2408,0.7225,2.1989,0.3717,0.7749,0.7749,0.7749,0.733,0.1623,0.7225,0.8691,0.0,2.4869,0.5393,7.2304,0.3979,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1682,31,21,45,73,35,24,19,19,0,10,0,10,78,54,0,10,4.3,3.0,2.7,4.1,2.1,1.5,1.1,1.1,0.0,1.3,0.0,1.3,4.6,3.1,0.0,1.3
50,Vermont,VT,50023,Washington County,50023954800,Census Tract 9548; Washington County; Vermont,0.367752888552,2311,251,1255,146,1234,141,226,89,50,58,412,160,46,40,48,52,558,126,341,117,325,115,129,101,0,40,227,369,190,93,0,10,0,14,185,90,65,6,9.9,3.8,3.7,4.4,33.4,12.4,2.5,2.1,2.1,2.3,24.1,5.7,14.8,4.3,14.3,5.2,10.4,8.1,0.0,1.7,9.8,15.9,15.1,7.2,0.0,1.8,0.0,1.1,15.0,7.3,2.8,0.4,0.199,0.5864,0.7853,0.1414,0.1518,1.8639,0.2723,0.7016,0.1728,0.4974,0.9424,0.0,2.3142,0.4503,0.733,0.733,0.733,0.8953,0.0,0.0,0.9162,0.7696,2.5811,0.5759,7.4922,0.445,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,3460,151,91,0,10,102,100,88,44,0,10,0,10,32,28,5,7,12.2,7.1,0.0,1.0,4.4,4.4,3.8,1.9,0.0,1.0,0.0,1.0,1.4,1.2,0.2,0.3
